,"u","t","&pi;_W","p","q","V_T"
"3066",260000,336,.4e-1,.18,.25,304213.6809
"3067",310000,336,.4e-1,.18,.25,364184.6958
"3068",360000,336,.4e-1,.18,.25,423681.5417
"3069",410000,336,.4e-1,.18,.25,482726.7675
"3070",460000,336,.4e-1,.18,.25,541341.8499
"3071",510000,336,.4e-1,.18,.25,599547.2442
"3072",560000,336,.4e-1,.18,.25,657362.4332
"3073",610000,336,.4e-1,.18,.25,714805.9727
"3074",660000,336,.4e-1,.18,.25,771895.5368
"3075",710000,336,.4e-1,.18,.25,828647.9583
"3076",760000,336,.4e-1,.18,.25,885079.2702
"3077",810000,336,.4e-1,.18,.25,941204.7428
"3078",860000,336,.4e-1,.18,.25,997038.9200
"3079",910000,336,.4e-1,.18,.25,1052595.654
"3080",960000,336,.4e-1,.18,.25,1107888.140
"3081",10000,336,.4e-1,.18,.50,38432.630
"3082",60000,336,.4e-1,.18,.50,726780.826
"3083",110000,336,.4e-1,.18,.50,1404525.484
"3084",160000,336,.4e-1,.18,.50,1976340.710
"3085",210000,336,.4e-1,.18,.50,2459656.596
"3086",260000,336,.4e-1,.18,.50,2869483.505
"3087",310000,336,.4e-1,.18,.50,3218284.945
"3088",360000,336,.4e-1,.18,.50,3516410.637
"3089",410000,336,.4e-1,.18,.50,3772455.023
"3090",460000,336,.4e-1,.18,.50,3993554.952
"3091",510000,336,.4e-1,.18,.50,4185636.893
"3092",560000,336,.4e-1,.18,.50,4353622.201
"3093",610000,336,.4e-1,.18,.50,4501597.586
"3094",660000,336,.4e-1,.18,.50,4632956.666
"3095",710000,336,.4e-1,.18,.50,4750517.511
"3096",760000,336,.4e-1,.18,.50,4856620.257
"3097",810000,336,.4e-1,.18,.50,4953208.161
"3098",860000,336,.4e-1,.18,.50,5041894.909
"3099",910000,336,.4e-1,.18,.50,5124020.510
"3100",960000,336,.4e-1,.18,.50,5200697.715
"3101",10000,336,.4e-1,.18,.75,122714.962
"3102",60000,336,.4e-1,.18,.75,2416294.217
"3103",110000,336,.4e-1,.18,.75,4379939.294
"3104",160000,336,.4e-1,.18,.75,5748902.116
"3105",210000,336,.4e-1,.18,.75,6705514.482
"3106",260000,336,.4e-1,.18,.75,7378682.171
"3107",310000,336,.4e-1,.18,.75,7857021.787
"3108",360000,336,.4e-1,.18,.75,8201444.667
"3109",410000,336,.4e-1,.18,.75,8453818.740
"3110",460000,336,.4e-1,.18,.75,8642922.281
"3111",510000,336,.4e-1,.18,.75,8788536.284
"3112",560000,336,.4e-1,.18,.75,8904257.383
"3113",610000,336,.4e-1,.18,.75,8999431.340
"3114",660000,336,.4e-1,.18,.75,9080482.043
"3115",710000,336,.4e-1,.18,.75,9151825.009
"3116",760000,336,.4e-1,.18,.75,9216495.278
"3117",810000,336,.4e-1,.18,.75,9276579.012
"3118",860000,336,.4e-1,.18,.75,9333510.152
"3119",910000,336,.4e-1,.18,.75,9388274.331
"3120",960000,336,.4e-1,.18,.75,9441549.030
"3121",10000,336,.5e-1,.18,.25,122.516
"3122",60000,336,.5e-1,.18,.25,2668.583
"3123",110000,336,.5e-1,.18,.25,6104.844
"3124",160000,336,.5e-1,.18,.25,10010.569
"3125",210000,336,.5e-1,.18,.25,14376.014
"3126",260000,336,.5e-1,.18,.25,19196.631
"3127",310000,336,.5e-1,.18,.25,24467.881
"3128",360000,336,.5e-1,.18,.25,30185.270
"3129",410000,336,.5e-1,.18,.25,36344.347
"3130",460000,336,.5e-1,.18,.25,42940.708
"3131",510000,336,.5e-1,.18,.25,49969.991
"3132",560000,336,.5e-1,.18,.25,57427.876
"3133",610000,336,.5e-1,.18,.25,65310.090
"3134",660000,336,.5e-1,.18,.25,73612.400
"3135",710000,336,.5e-1,.18,.25,82330.616
"3136",760000,336,.5e-1,.18,.25,91460.589
"3137",810000,336,.5e-1,.18,.25,100998.213
"3138",860000,336,.5e-1,.18,.25,110939.421
"3139",910000,336,.5e-1,.18,.25,121280.188
"3140",960000,336,.5e-1,.18,.25,132016.529
"3141",10000,336,.5e-1,.18,.50,1141.8431
"3142",60000,336,.5e-1,.18,.50,26215.9553
"3143",110000,336,.5e-1,.18,.50,57490.7486
"3144",160000,336,.5e-1,.18,.50,89477.3972
"3145",210000,336,.5e-1,.18,.50,122048.7854
"3146",260000,336,.5e-1,.18,.50,155185.5538
"3147",310000,336,.5e-1,.18,.50,188869.3784
"3148",360000,336,.5e-1,.18,.50,223082.5125
"3149",410000,336,.5e-1,.18,.50,257807.7850
"3150",460000,336,.5e-1,.18,.50,293028.5817
"3151",510000,336,.5e-1,.18,.50,328728.8273
"3152",560000,336,.5e-1,.18,.50,364892.9683
"3153",610000,336,.5e-1,.18,.50,401505.9555
"3154",660000,336,.5e-1,.18,.50,438553.2275
"3155",710000,336,.5e-1,.18,.50,476020.6965
"3156",760000,336,.5e-1,.18,.50,513894.7305
"3157",810000,336,.5e-1,.18,.50,552162.1405
"3158",860000,336,.5e-1,.18,.50,590810.1655
"3159",910000,336,.5e-1,.18,.50,629826.4565
"3160",960000,336,.5e-1,.18,.50,669199.0685
"3161",10000,336,.5e-1,.18,.75,17944.467
"3162",60000,336,.5e-1,.18,.75,433616.966
"3163",110000,336,.5e-1,.18,.75,905670.750
"3164",160000,336,.5e-1,.18,.75,1323518.604
"3165",210000,336,.5e-1,.18,.75,1691546.362
"3166",260000,336,.5e-1,.18,.75,2016464.595
"3167",310000,336,.5e-1,.18,.75,2304116.710
"3168",360000,336,.5e-1,.18,.75,2559554.262
"3169",410000,336,.5e-1,.18,.75,2787144.048
"3170",460000,336,.5e-1,.18,.75,2990660.928
"3171",510000,336,.5e-1,.18,.75,3173368.066
"3172",560000,336,.5e-1,.18,.75,3338086.294
"3173",610000,336,.5e-1,.18,.75,3487254.072
"3174",660000,336,.5e-1,.18,.75,3622979.317
"3175",710000,336,.5e-1,.18,.75,3747084.210
"3176",760000,336,.5e-1,.18,.75,3861143.929
"3177",810000,336,.5e-1,.18,.75,3966520.133
"3178",860000,336,.5e-1,.18,.75,4064389.902
"3179",910000,336,.5e-1,.18,.75,4155770.760
"3180",960000,336,.5e-1,.18,.75,4241542.299
"3181",10000,336,.6e-1,.18,.25,28.501
"3182",60000,336,.6e-1,.18,.25,715.823
"3183",110000,336,.6e-1,.18,.25,1787.976
"3184",160000,336,.6e-1,.18,.25,3112.455
"3185",210000,336,.6e-1,.18,.25,4683.846
"3186",260000,336,.6e-1,.18,.25,6500.885
"3187",310000,336,.6e-1,.18,.25,8562.330
"3188",360000,336,.6e-1,.18,.25,10866.940
"3189",410000,336,.6e-1,.18,.25,13413.483
"3190",460000,336,.6e-1,.18,.25,16200.730
"3191",510000,336,.6e-1,.18,.25,19227.462
"3192",560000,336,.6e-1,.18,.25,22492.462
"3193",610000,336,.6e-1,.18,.25,25994.524
"3194",660000,336,.6e-1,.18,.25,29732.443
"3195",710000,336,.6e-1,.18,.25,33705.024
"3196",760000,336,.6e-1,.18,.25,37911.077
"3197",810000,336,.6e-1,.18,.25,42349.416
"3198",860000,336,.6e-1,.18,.25,47018.865
"3199",910000,336,.6e-1,.18,.25,51918.250
"3200",960000,336,.6e-1,.18,.25,57046.405
"3201",10000,336,.6e-1,.18,.50,70.248
"3202",60000,336,.6e-1,.18,.50,1856.167
"3203",110000,336,.6e-1,.18,.50,4514.794
"3204",160000,336,.6e-1,.18,.50,7598.328
"3205",210000,336,.6e-1,.18,.50,11083.779
"3206",260000,336,.6e-1,.18,.50,14967.353
"3207",310000,336,.6e-1,.18,.50,19245.647
"3208",360000,336,.6e-1,.18,.50,23915.282
"3209",410000,336,.6e-1,.18,.50,28972.909
"3210",460000,336,.6e-1,.18,.50,34415.206
"3211",510000,336,.6e-1,.18,.50,40238.882
"3212",560000,336,.6e-1,.18,.50,46440.672
"3213",610000,336,.6e-1,.18,.50,53017.339
"3214",660000,336,.6e-1,.18,.50,59965.676
"3215",710000,336,.6e-1,.18,.50,67282.500
"3216",760000,336,.6e-1,.18,.50,74964.658
"3217",810000,336,.6e-1,.18,.50,83009.023
"3218",860000,336,.6e-1,.18,.50,91412.494
"3219",910000,336,.6e-1,.18,.50,100171.999
"3220",960000,336,.6e-1,.18,.50,109284.490
"3221",10000,336,.6e-1,.18,.75,444.394
"3222",60000,336,.6e-1,.18,.75,12359.491
"3223",110000,336,.6e-1,.18,.75,29096.428
"3224",160000,336,.6e-1,.18,.75,46829.693
"3225",210000,336,.6e-1,.18,.75,65320.119
"3226",260000,336,.6e-1,.18,.75,84542.760
"3227",310000,336,.6e-1,.18,.75,104480.442
"3228",360000,336,.6e-1,.18,.75,125116.554
"3229",410000,336,.6e-1,.18,.75,146434.869
"3230",460000,336,.6e-1,.18,.75,168419.537
"3231",510000,336,.6e-1,.18,.75,191055.077
"3232",560000,336,.6e-1,.18,.75,214326.369
"3233",610000,336,.6e-1,.18,.75,238218.640
"3234",660000,336,.6e-1,.18,.75,262717.465
"3235",710000,336,.6e-1,.18,.75,287808.752
"3236",760000,336,.6e-1,.18,.75,313478.735
"3237",810000,336,.6e-1,.18,.75,339713.972
"3238",860000,336,.6e-1,.18,.75,366501.328
"3239",910000,336,.6e-1,.18,.75,393827.976
"3240",960000,336,.6e-1,.18,.75,421681.389
"3241",10000,336,.7e-1,.18,.25,11.89
"3242",60000,336,.7e-1,.18,.25,332.01
"3243",110000,336,.7e-1,.18,.25,888.99
"3244",160000,336,.7e-1,.18,.25,1617.09
"3245",210000,336,.7e-1,.18,.25,2511.86
"3246",260000,336,.7e-1,.18,.25,3572.63
"3247",310000,336,.7e-1,.18,.25,4798.85
"3248",360000,336,.7e-1,.18,.25,6189.96
"3249",410000,336,.7e-1,.18,.25,7745.41
"3250",460000,336,.7e-1,.18,.25,9464.63
"3251",510000,336,.7e-1,.18,.25,11347.08
"3252",560000,336,.7e-1,.18,.25,13392.21
"3253",610000,336,.7e-1,.18,.25,15599.45
"3254",660000,336,.7e-1,.18,.25,17968.27
"3255",710000,336,.7e-1,.18,.25,20498.12
"3256",760000,336,.7e-1,.18,.25,23188.46
"3257",810000,336,.7e-1,.18,.25,26038.73
"3258",860000,336,.7e-1,.18,.25,29048.41
"3259",910000,336,.7e-1,.18,.25,32216.95
"3260",960000,336,.7e-1,.18,.25,35543.82
"3261",10000,336,.7e-1,.18,.50,19.49
"3262",60000,336,.7e-1,.18,.50,570.73
"3263",110000,336,.7e-1,.18,.50,1506.23
"3264",160000,336,.7e-1,.18,.50,2682.19
"3265",210000,336,.7e-1,.18,.50,4086.56
"3266",260000,336,.7e-1,.18,.50,5717.81
"3267",310000,336,.7e-1,.18,.50,7574.88
"3268",360000,336,.7e-1,.18,.50,9656.73
"3269",410000,336,.7e-1,.18,.50,11962.29
"3270",460000,336,.7e-1,.18,.50,14490.52
"3271",510000,336,.7e-1,.18,.50,17240.40
"3272",560000,336,.7e-1,.18,.50,20210.87
"3273",610000,336,.7e-1,.18,.50,23400.92
"3274",660000,336,.7e-1,.18,.50,26809.50
"3275",710000,336,.7e-1,.18,.50,30435.62
"3276",760000,336,.7e-1,.18,.50,34278.24
"3277",810000,336,.7e-1,.18,.50,38336.37
"3278",860000,336,.7e-1,.18,.50,42608.99
"3279",910000,336,.7e-1,.18,.50,47095.09
"3280",960000,336,.7e-1,.18,.50,51793.70
"3281",10000,336,.7e-1,.18,.75,42.491
"3282",60000,336,.7e-1,.18,.75,1307.923
"3283",110000,336,.7e-1,.18,.75,3388.817
"3284",160000,336,.7e-1,.18,.75,5870.426
"3285",210000,336,.7e-1,.18,.75,8710.560
"3286",260000,336,.7e-1,.18,.75,11904.143
"3287",310000,336,.7e-1,.18,.75,15448.419
"3288",360000,336,.7e-1,.18,.75,19340.759
"3289",410000,336,.7e-1,.18,.75,23578.554
"3290",460000,336,.7e-1,.18,.75,28159.217
"3291",510000,336,.7e-1,.18,.75,33080.177
"3292",560000,336,.7e-1,.18,.75,38338.885
"3293",610000,336,.7e-1,.18,.75,43932.812
"3294",660000,336,.7e-1,.18,.75,49859.444
"3295",710000,336,.7e-1,.18,.75,56116.291
"3296",760000,336,.7e-1,.18,.75,62700.877
"3297",810000,336,.7e-1,.18,.75,69610.747
"3298",860000,336,.7e-1,.18,.75,76843.464
"3299",910000,336,.7e-1,.18,.75,84396.608
"3300",960000,336,.7e-1,.18,.75,92267.780
"3301",10000,336,.8e-1,.18,.25,6.49
"3302",60000,336,.8e-1,.18,.25,195.55
"3303",110000,336,.8e-1,.18,.25,552.88
"3304",160000,336,.8e-1,.18,.25,1039.72
"3305",210000,336,.8e-1,.18,.25,1652.11
"3306",260000,336,.8e-1,.18,.25,2389.56
"3307",310000,336,.8e-1,.18,.25,3251.75
"3308",360000,336,.8e-1,.18,.25,4238.37
"3309",410000,336,.8e-1,.18,.25,5349.11
"3310",460000,336,.8e-1,.18,.25,6583.64
"3311",510000,336,.8e-1,.18,.25,7941.67
"3312",560000,336,.8e-1,.18,.25,9422.86
"3313",610000,336,.8e-1,.18,.25,11026.92
"3314",660000,336,.8e-1,.18,.25,12753.52
"3315",710000,336,.8e-1,.18,.25,14602.37
"3316",760000,336,.8e-1,.18,.25,16573.15
"3317",810000,336,.8e-1,.18,.25,18665.55
"3318",860000,336,.8e-1,.18,.25,20879.26
"3319",910000,336,.8e-1,.18,.25,23213.98
"3320",960000,336,.8e-1,.18,.25,25669.40
"3321",10000,336,.8e-1,.18,.50,8.84
"3322",60000,336,.8e-1,.18,.50,279.04
"3323",110000,336,.8e-1,.18,.50,784.43
"3324",160000,336,.8e-1,.18,.50,1456.46
"3325",210000,336,.8e-1,.18,.50,2286.71
"3326",260000,336,.8e-1,.18,.50,3274.10
"3327",310000,336,.8e-1,.18,.50,4418.12
"3328",360000,336,.8e-1,.18,.50,5718.27
"3329",410000,336,.8e-1,.18,.50,7174.04
"3330",460000,336,.8e-1,.18,.50,8784.95
"3331",510000,336,.8e-1,.18,.50,10550.49
"3332",560000,336,.8e-1,.18,.50,12470.17
"3333",610000,336,.8e-1,.18,.50,14543.49
"3334",660000,336,.8e-1,.18,.50,16769.98
"3335",710000,336,.8e-1,.18,.50,19149.13
"3336",760000,336,.8e-1,.18,.50,21680.46
"3337",810000,336,.8e-1,.18,.50,24363.48
"3338",860000,336,.8e-1,.18,.50,27197.71
"3339",910000,336,.8e-1,.18,.50,30182.67
"3340",960000,336,.8e-1,.18,.50,33317.87
"3341",10000,336,.8e-1,.18,.75,13.65
"3342",60000,336,.8e-1,.18,.75,451.79
"3343",110000,336,.8e-1,.18,.75,1259.94
"3344",160000,336,.8e-1,.18,.75,2301.59
"3345",210000,336,.8e-1,.18,.75,3556.89
"3346",260000,336,.8e-1,.18,.75,5023.16
"3347",310000,336,.8e-1,.18,.75,6699.35
"3348",360000,336,.8e-1,.18,.75,8584.55
"3349",410000,336,.8e-1,.18,.75,10677.86
"3350",460000,336,.8e-1,.18,.75,12978.37
"3351",510000,336,.8e-1,.18,.75,15485.20
"3352",560000,336,.8e-1,.18,.75,18197.44
"3353",610000,336,.8e-1,.18,.75,21114.21
"3354",660000,336,.8e-1,.18,.75,24234.63
"3355",710000,336,.8e-1,.18,.75,27557.81
"3356",760000,336,.8e-1,.18,.75,31082.87
"3357",810000,336,.8e-1,.18,.75,34808.95
"3358",860000,336,.8e-1,.18,.75,38735.17
"3359",910000,336,.8e-1,.18,.75,42860.67
"3360",960000,336,.8e-1,.18,.75,47184.59
"3361",10000,336,.2e-1,.20,.25,634338.71
"3362",60000,336,.2e-1,.20,.25,6054598.333
"3363",110000,336,.2e-1,.20,.25,9076903.433
"3364",160000,336,.2e-1,.20,.25,10702514.35
"3365",210000,336,.2e-1,.20,.25,11587745.51
"3366",260000,336,.2e-1,.20,.25,12080501.45
"3367",310000,336,.2e-1,.20,.25,12365206.32
"3368",360000,336,.2e-1,.20,.25,12539623.35
"3369",410000,336,.2e-1,.20,.25,12655576.80
"3370",460000,336,.2e-1,.20,.25,12740538.72
"3371",510000,336,.2e-1,.20,.25,12809072.03
"3372",560000,336,.2e-1,.20,.25,12868896.53
"3373",610000,336,.2e-1,.20,.25,12924104.50
"3374",660000,336,.2e-1,.20,.25,12976865.24
"3375",710000,336,.2e-1,.20,.25,13028328.71
"3376",760000,336,.2e-1,.20,.25,13079104.50
"3377",810000,336,.2e-1,.20,.25,13129515.74
"3378",860000,336,.2e-1,.20,.25,13179733.74
"3379",910000,336,.2e-1,.20,.25,13229849.30
"3380",960000,336,.2e-1,.20,.25,13279910.56
"3381",10000,336,.2e-1,.20,.50,1100170.86
"3382",60000,336,.2e-1,.20,.50,10343893.57
"3383",110000,336,.2e-1,.20,.50,14230272.56
"3384",160000,336,.2e-1,.20,.50,15775611.93
"3385",210000,336,.2e-1,.20,.50,16408466.95
"3386",260000,336,.2e-1,.20,.50,16685652.83
"3387",310000,336,.2e-1,.20,.50,16824205.59
"3388",360000,336,.2e-1,.20,.50,16908721.78
"3389",410000,336,.2e-1,.20,.50,16972175.54
"3390",460000,336,.2e-1,.20,.50,17027419.56
"3391",510000,336,.2e-1,.20,.50,17079463.58
"3392",560000,336,.2e-1,.20,.50,17130260.30
"3393",610000,336,.2e-1,.20,.50,17180570.85
"3394",660000,336,.2e-1,.20,.50,17230691.89
"3395",710000,336,.2e-1,.20,.50,17280739.07
"3396",760000,336,.2e-1,.20,.50,17330757.46
"3397",810000,336,.2e-1,.20,.50,17380764.63
"3398",860000,336,.2e-1,.20,.50,17430767.43
"3399",910000,336,.2e-1,.20,.50,17480768.51
"3400",960000,336,.2e-1,.20,.50,17530768.94
"3401",10000,336,.2e-1,.20,.75,1686544.46
"3402",60000,336,.2e-1,.20,.75,15298122.13
"3403",110000,336,.2e-1,.20,.75,19421953.18
"3404",160000,336,.2e-1,.20,.75,20573410.64
"3405",210000,336,.2e-1,.20,.75,20921208.80
"3406",260000,336,.2e-1,.20,.75,21051723.71
"3407",310000,336,.2e-1,.20,.75,21123492.31
"3408",360000,336,.2e-1,.20,.75,21179377.83
"3409",410000,336,.2e-1,.20,.75,21230969.09
"3410",460000,336,.2e-1,.20,.75,21281399.31
"3411",510000,336,.2e-1,.20,.75,21331515.63
"3412",560000,336,.2e-1,.20,.75,21381547.08
"3413",610000,336,.2e-1,.20,.75,21431555.58
"3414",660000,336,.2e-1,.20,.75,21481557.88
"3415",710000,336,.2e-1,.20,.75,21531558.50
"3416",760000,336,.2e-1,.20,.75,21581558.67
"3417",810000,336,.2e-1,.20,.75,21631558.71
"3418",860000,336,.2e-1,.20,.75,21681558.73
"3419",910000,336,.2e-1,.20,.75,21731558.73
"3420",960000,336,.2e-1,.20,.75,21781558.73
"3421",10000,336,.3e-1,.20,.25,115836.054
"3422",60000,336,.3e-1,.20,.25,1653124.064
"3423",110000,336,.3e-1,.20,.25,2946590.712
"3424",160000,336,.3e-1,.20,.25,3942391.427
"3425",210000,336,.3e-1,.20,.25,4711787.797
"3426",260000,336,.3e-1,.20,.25,5308976.367
"3427",310000,336,.3e-1,.20,.25,5775179.931
"3428",360000,336,.3e-1,.20,.25,6141753.439
"3429",410000,336,.3e-1,.20,.25,6432546.156
"3430",460000,336,.3e-1,.20,.25,6665698.349
"3431",510000,336,.3e-1,.20,.25,6855007.901
"3432",560000,336,.3e-1,.20,.25,7010969.786
"3433",610000,336,.3e-1,.20,.25,7141566.707
"3434",660000,336,.3e-1,.20,.25,7252870.483
"3435",710000,336,.3e-1,.20,.25,7349499.473
"3436",760000,336,.3e-1,.20,.25,7434966.499
"3437",810000,336,.3e-1,.20,.25,7511943.493
"3438",860000,336,.3e-1,.20,.25,7582462.783
"3439",910000,336,.3e-1,.20,.25,7648070.203
"3440",960000,336,.3e-1,.20,.25,7709941.547
"3441",10000,336,.3e-1,.20,.50,276262.73
"3442",60000,336,.3e-1,.20,.50,4083888.902
"3443",110000,336,.3e-1,.20,.50,6795542.752
"3444",160000,336,.3e-1,.20,.50,8497466.049
"3445",210000,336,.3e-1,.20,.50,9572485.972
"3446",260000,336,.3e-1,.20,.50,10258512.47
"3447",310000,336,.3e-1,.20,.50,10703167.92
"3448",360000,336,.3e-1,.20,.50,10998052.26
"3449",410000,336,.3e-1,.20,.50,11200003.38
"3450",460000,336,.3e-1,.20,.50,11344289.30
"3451",510000,336,.3e-1,.20,.50,11452793.86
"3452",560000,336,.3e-1,.20,.50,11539096.03
"3453",610000,336,.3e-1,.20,.50,11611621.59
"3454",660000,336,.3e-1,.20,.50,11675598.73
"3455",710000,336,.3e-1,.20,.50,11734271.57
"3456",760000,336,.3e-1,.20,.50,11789653.08
"3457",810000,336,.3e-1,.20,.50,11842992.32
"3458",860000,336,.3e-1,.20,.50,11895064.32
"3459",910000,336,.3e-1,.20,.50,11946350.00
"3460",960000,336,.3e-1,.20,.50,11997147.77
"3461",10000,336,.3e-1,.20,.75,495377.33
"3462",60000,336,.3e-1,.20,.75,7478001.211
"3463",110000,336,.3e-1,.20,.75,11577878.81
"3464",160000,336,.3e-1,.20,.75,13595013.48
"3465",210000,336,.3e-1,.20,.75,14599520.41
"3466",260000,336,.3e-1,.20,.75,15112672.77
"3467",310000,336,.3e-1,.20,.75,15387406.73
"3468",360000,336,.3e-1,.20,.75,15546453.68
"3469",410000,336,.3e-1,.20,.75,15649366.19
"3470",460000,336,.3e-1,.20,.75,15725040.76
"3471",510000,336,.3e-1,.20,.75,15787498.75
"3472",560000,336,.3e-1,.20,.75,15843543.70
"3473",610000,336,.3e-1,.20,.75,15896476.87
"3474",660000,336,.3e-1,.20,.75,15947900.13
"3475",710000,336,.3e-1,.20,.75,15998590.73
"3476",760000,336,.3e-1,.20,.75,16048925.83
"3477",810000,336,.3e-1,.20,.75,16099088.42
"3478",860000,336,.3e-1,.20,.75,16149167.32
"3479",910000,336,.3e-1,.20,.75,16199205.60
"3480",960000,336,.3e-1,.20,.75,16249224.18
"3481",10000,336,.4e-1,.20,.25,6572.323
"3482",60000,336,.4e-1,.20,.25,121822.765
"3483",110000,336,.4e-1,.20,.25,248995.537
"3484",160000,336,.4e-1,.20,.25,371248.196
"3485",210000,336,.4e-1,.20,.25,488823.6522
"3486",260000,336,.4e-1,.20,.25,602025.5225
"3487",310000,336,.4e-1,.20,.25,711136.8794
"3488",360000,336,.4e-1,.20,.25,816422.4662
"3489",410000,336,.4e-1,.20,.25,918129.8921
"3490",460000,336,.4e-1,.20,.25,1016490.741
"3491",510000,336,.4e-1,.20,.25,1111721.608
"3492",560000,336,.4e-1,.20,.25,1204025.069
"3493",610000,336,.4e-1,.20,.25,1293590.591
"3494",660000,336,.4e-1,.20,.25,1380595.377
"3495",710000,336,.4e-1,.20,.25,1465205.162
"3496",760000,336,.4e-1,.20,.25,1547574.952
"3497",810000,336,.4e-1,.20,.25,1627849.725
"3498",860000,336,.4e-1,.20,.25,1706165.071
"3499",910000,336,.4e-1,.20,.25,1782647.808
"3500",960000,336,.4e-1,.20,.25,1857416.546
"3501",10000,336,.4e-1,.20,.50,49093.471
"3502",60000,336,.4e-1,.20,.50,958154.479
"3503",110000,336,.4e-1,.20,.50,1860337.269
"3504",160000,336,.4e-1,.20,.50,2606098.706
"3505",210000,336,.4e-1,.20,.50,3222968.180
"3506",260000,336,.4e-1,.20,.50,3734825.402
"3507",310000,336,.4e-1,.20,.50,4161123.936
"3508",360000,336,.4e-1,.20,.50,4517713.461
"3509",410000,336,.4e-1,.20,.50,4817507.517
"3510",460000,336,.4e-1,.20,.50,5071027.420
"3511",510000,336,.4e-1,.20,.50,5286845.420
"3512",560000,336,.4e-1,.20,.50,5471945.766
"3513",610000,336,.4e-1,.20,.50,5632018.879
"3514",660000,336,.4e-1,.20,.50,5771701.034
"3515",710000,336,.4e-1,.20,.50,5894769.640
"3516",760000,336,.4e-1,.20,.50,6004302.344
"3517",810000,336,.4e-1,.20,.50,6102806.661
"3518",860000,336,.4e-1,.20,.50,6192325.592
"3519",910000,336,.4e-1,.20,.50,6274523.671
"3520",960000,336,.4e-1,.20,.50,6350757.082
"3521",10000,336,.4e-1,.20,.75,134530.305
"3522",60000,336,.4e-1,.20,.75,2746823.138
"3523",110000,336,.4e-1,.20,.75,5043921.572
"3524",160000,336,.4e-1,.20,.75,6632252.517
"3525",210000,336,.4e-1,.20,.75,7729956.871
"3526",260000,336,.4e-1,.20,.75,8493477.300
"3527",310000,336,.4e-1,.20,.75,9029407.766
"3528",360000,336,.4e-1,.20,.75,9410342.119
"3529",410000,336,.4e-1,.20,.75,9685719.109
"3530",460000,336,.4e-1,.20,.75,9889208.124
"3531",510000,336,.4e-1,.20,.75,10043739.10
"3532",560000,336,.4e-1,.20,.75,10164928.08
"3533",610000,336,.4e-1,.20,.75,10263410.07
"3534",660000,336,.4e-1,.20,.75,10346427.88
"3535",710000,336,.4e-1,.20,.75,10418914.07
"3536",760000,336,.4e-1,.20,.75,10484227.89
"3537",810000,336,.4e-1,.20,.75,10544657.10
"3538",860000,336,.4e-1,.20,.75,10601759.73
"3539",910000,336,.4e-1,.20,.75,10656596.85
"3540",960000,336,.4e-1,.20,.75,10709891.08
"3541",10000,336,.5e-1,.20,.25,153.798
"3542",60000,336,.5e-1,.20,.25,3430.475
"3543",110000,336,.5e-1,.20,.25,7851.813
"3544",160000,336,.5e-1,.20,.25,12777.527
"3545",210000,336,.5e-1,.20,.25,18189.816
"3546",260000,336,.5e-1,.20,.25,24083.499
"3547",310000,336,.5e-1,.20,.25,30453.385
"3548",360000,336,.5e-1,.20,.25,37294.332
"3549",410000,336,.5e-1,.20,.25,44601.256
"3550",460000,336,.5e-1,.20,.25,52369.124
"3551",510000,336,.5e-1,.20,.25,60592.961
"3552",560000,336,.5e-1,.20,.25,69267.843
"3553",610000,336,.5e-1,.20,.25,78388.901
"3554",660000,336,.5e-1,.20,.25,87951.317
"3555",710000,336,.5e-1,.20,.25,97950.326
"3556",760000,336,.5e-1,.20,.25,108381.213
"3557",810000,336,.5e-1,.20,.25,119239.318
"3558",860000,336,.5e-1,.20,.25,130520.026
"3559",910000,336,.5e-1,.20,.25,142218.776
"3560",960000,336,.5e-1,.20,.25,154331.053
"3561",10000,336,.5e-1,.20,.50,1740.88729
"3562",60000,336,.5e-1,.20,.50,40904.65454
"3563",110000,336,.5e-1,.20,.50,90338.72574
"3564",160000,336,.5e-1,.20,.50,140083.4278
"3565",210000,336,.5e-1,.20,.50,189840.4006
"3566",260000,336,.5e-1,.20,.50,239606.7181
"3567",310000,336,.5e-1,.20,.50,289382.0999
"3568",360000,336,.5e-1,.20,.50,339166.1975
"3569",410000,336,.5e-1,.20,.50,388958.6729
"3570",460000,336,.5e-1,.20,.50,438759.2010
"3571",510000,336,.5e-1,.20,.50,488567.4692
"3572",560000,336,.5e-1,.20,.50,538383.1772
"3573",610000,336,.5e-1,.20,.50,588206.0363
"3574",660000,336,.5e-1,.20,.50,638035.7691
"3575",710000,336,.5e-1,.20,.50,687872.1089
"3576",760000,336,.5e-1,.20,.50,737714.7992
"3577",810000,336,.5e-1,.20,.50,787563.5936
"3578",860000,336,.5e-1,.20,.50,837418.2553
"3579",910000,336,.5e-1,.20,.50,887278.5566
"3580",960000,336,.5e-1,.20,.50,937144.2787
"3581",10000,336,.5e-1,.20,.75,20953.219
"3582",60000,336,.5e-1,.20,.75,518362.401
"3583",110000,336,.5e-1,.20,.75,1098897.406
"3584",160000,336,.5e-1,.20,.75,1609928.008
"3585",210000,336,.5e-1,.20,.75,2055388.911
"3586",260000,336,.5e-1,.20,.75,2444488.133
"3587",310000,336,.5e-1,.20,.75,2785257.064
"3588",360000,336,.5e-1,.20,.75,3084584.024
"3589",410000,336,.5e-1,.20,.75,3348375.547
"3590",460000,336,.5e-1,.20,.75,3581696.340
"3591",510000,336,.5e-1,.20,.75,3788889.256
"3592",560000,336,.5e-1,.20,.75,3973678.181
